job_titles,job_description,images,locations,salaries,companies
Learning & Development Consultant,"Weet jij alles van leren? Heb je lef? En ben je een daadkrachtige, energieke teamplayer? Wij werken graag samen met jou aan ons succes!
Jij bent er klaar voor om écht impact te creëren en doet dit het liefst in een team van daadkrachtige, energieke professionals die elkaar uitdagen. Geen uitdaging is jou te groot en je wilt je ontwikkelen in een omgeving waarin je volop de ruimte krijgt voor eigen intiatief met een leercurve waar je U tegen zegt. Ja? Lees dan snel verder!
Wij stomen medewerkers samen met onze klanten klaar voor de toekomst. We zijn nieuwsgierig, hebben lef en helpen met onze visie op learning & development, organisaties om hun doelen te bereiken.
Samen met onze andere brands binnen Group Moovs maken we maatwerk L&D trajecten, begeleiden we organisaties op strategische gedragsontwikkeling door middel van coaching, leiderschapstrajecten, trainingen, cultuurtrajecten, leergangen èn innovatieve producten en digital events. Dit doen we voor al onze (internationale) klanten.
Savant Learning Partners is onderdeel van Group Moovs.
Over jou
Jij hebt, met je Master Onderwijswetenschappen op zak, heel veel zin om bij te dragen aan het succes van diverse organisaties. Je weet als geen ander wat de toekomst vraagt van medewerkers en organisaties èn weet dit te vertalen naar leerstrategieën, – interventies en initiatieven. Met jouw stevige visie op leren, neem je onze klanten me van analyse tot implementatie. Je bent pro-actief, nieuwsgierig, en daadkrachtig. Daarnaast werk je graag in een organisatie waarin je alle ruimte krijgt om je te ontwikkelen en in een team dat je uitdaagt een stap verder te gaan.
Samengevat:
WO onderwijswetenschappen van soortgelijk
NL & EN uitstekend woord en schrift
Groeimindset en nieuwsgierig
Teamspeler
Volwaardig gesprekspartner op alle niveaus
De voordelen
Geld, iPhone, laptop
Coaching door mastercoaches
Beste jaar tot nu toe plan
Ontwikkelmogelijkheden binnen de gehele Group Moovs
Over Savant Learning Partners
Wij zijn Savant Learning Partners, een onderwijskundig adviesbureau met een team nieuwsgierige professionals waar de energie vanaf spat. Ons team bestaat uit 13 L&D Consultants die maatwerk leer- en opleidingstrajecten ontwerpen en ontwikkelen en organisaties begeleiden en adviseren bij ontwikkelvraagstukken.
Savant biedt haar opdrachtgevers een breed scala aan producten en diensten: opleidingskundige advisering, ontwerp van (blended) leertrajecten, leermaterialen ontwikkelen, trainingen en procesbegeleiding, projectmanagement en interim-werkzaamheden.
Is deze vacature jou op het lijf geschreven?

Dan werken we graag samen met jou aan ons succes!
SStuur je CV en een motivatievideo naar Roosje Boom-Van Gelder via r.boom-vangelder@moovs.",https://media.glassdoor.com/sql/824862/savant-learning-systems-squarelogo-1432732770217.png,Netherlands,nan,Savant Learning partners
