job_titles,job_description,images,locations,salaries,companies
Officier Tandarts Luchtmacht (WO),"Hoeft jouw stoel niet altijd op dezelfde plek te staan en schrik jij niet als het geluid van je boor wordt overstemd door een opstijgende straaljager of helikopter? Kies dan voor een avontuur als tandarts bij de Koninklijke Luchtmacht.
Dit ga je doen

Als Officier Tandarts bij de Koninklijke Luchtmacht werk je in een praktijk die deel uitmaakt van een Gezondheidscentrum op een luchtmachtbasis. Daar werk je in een team van goed op elkaar ingespeelde en samenwerkende professionals. Samen ondersteun je operationele eenheden overal ter wereld tijdens oefeningen en uitzendingen. Je bent als Officier Tandarts verantwoordelijk voor de gehele tandheelkundige zorg in alle facetten. Je borgt de mondgezondheid van je patiënten en verbetert deze waar mogelijk. Je behandelt acute tandheelkundige problemen en verzorgt bedrijfstandheelkundige keuringen aan de hand van het Dental Fitness protocol. Daarnaast geef je advies over verbetermogelijkheden op het gebied van tandheelkunde en praktijkvoering.
Hier ga je werken

Na je aanstelling volg je de officiersopleiding voor specialisten die de Nederlandse Defensieacademie verzorgt aan de KMA in Breda. In de tien weken durende opleiding word jij voorbereid op werken onder moeilijke omstandigheden, zoals een uitzending. Je leert militaire basisvaardigheden zoals schieten, exercitie, kaartlezen en militaire EHBO. Daarnaast zijn er geregeld veldoefeningen en krijg je vakken als militair recht. Tijdens de officiersopleiding leef je op het terrein van de Koninklijke Militaire Academie in Breda. Na voltooien van de officiersopleiding ga je werken in een Gezondheidscentrum op een van de luchtmachtbases. Je neemt ook deel aan oefeningen en zoals elke militair moet je er rekening mee houden dat je uitgezonden kunt worden.
Jouw profiel
WO Je bent in bezit van een Universitaire opleiding Tandheelkunde en staat in het BIG-geregister als tandarts. Daarnaast ben je zelfstandig en beschik jij over improvisatievermogen.
Je bent tussen de 17 jaar en 6 maanden en 37 jaar en 11 maanden
Je oogafwijking mag niet groter zijn dan min 6 en plus 6",https://media.glassdoor.com/sql/473808/ministerie-van-defensie-squareLogo-1654594890585.png,Breda,nan,Ministerie van Defensie
