job_titles,job_description,images,locations,salaries,companies
Automotive monteur,"Automotive monteur
Eindhoven, Netherlands

Onze klant is een zelfstandige onderneming die succesvol is in de ontwikkeling, productie en verkoop van elektrische 4 weg- zijladers en andere logistieke intern transport systemen; bemand en onbemand; die wereldwijd worden verkocht, in het bijzonder in de Duitssprekende landen, Frankrijk, Scandinavië en de Benelux. Deze zijladers en systemen zorgen voor een intern en extern logistiek transport op maat. In onder andere de automotive, staal, hout, kunststof, bouw, voedingsmiddelen en petrochemische industrie.

Bij hen werken de mensen in een nuchtere en informele organisatie. Door het succes in de zijlader en systemen markt, is er binnen deze afdeling een vacature (m/v) voor een enthousiaste: Monteur Binnendienst﻿ ﻿﻿
Functieomschrijving

Als Monteur Binnendienst bent u met uw collega’s verantwoordelijk voor de productie van de machines. Een groot deel van de tijd bent u bezig met montage-werkzaamheden. Als de machine volledig geassembleerd is, wordt deze door u in bedrijf gesteld. Dat wil zeggen dat door middel van testen het elektrisch en hydraulisch systeem ingeregeld en afgesteld moet worden. Tevens het verhelpen van storingen aan zijladers en meerweg trucks in de werkplaats in Eindhoven.﻿

Een greep uit het takenpakket
Het technisch en optisch klaarmaken van gebruikte zijladers of meerweg machines;
Het afstellen en het zoeken van storingen bij diverse zijladers en zijladers van andere merken en speciale interne transportmiddelen;
In de toekomst kunt u doorgroeien naar servicemonteur.
Functie-eisen
Minimaal MBO (automonteur) denkniveau, verworven door studie en/of opleiding;
Kennis van interne transportmiddelen heeft de voorkeur maar een elektrotechnische monteur, automonteur of personen uit de landbouwmechanisatie zijn ook van harte welkom;
U heeft een zeer servicegerichte instelling;
Zowel zelfstandig als in teamverband kunnen werken.
Wij bieden jou

Een afwisselende baan met enthousiaste en gemotiveerde collega’s;
Werken in een zelfstandige organisatie;
Flexibele werktijden;
Mogelijkheden voor ontwikkeling en ontplooiing.

Solliciteer direct!

Ben jij serieus en zelfstandig? Ben jij de gemotiveerde monteur die altijd bezig is met het bedenken van oplossingen? Heb jij twee rechterhanden en voldoe jij aan het bovenstaand profiel? Solliciteer dan nu!
SOLLICITEREN",https://media.glassdoor.com/sql/709370/detech-devices-squarelogo-1448285720227.png,Eindhoven,nan,Detech
